place_id,place_name,type_1,type_2,type_3,price_level,average_rating,user_ratings_total,formatted_address,latitude,longitude,geohash,upper_geohash,distance,duration
ChIJVVVVVQze4EcRev9tGx18lC8,GO SPORT ROUEN SAINT-SEVER,shopping,store,"['shoe_store', 'clothing_store']",,3.6,676.0,"centre cial st sever, 1 Av. de Bretagne, 76000 Rouen, France",49.4316165,1.0846305,u0bc0w,u0bc0,1.4 km,18 mins
ChIJv49u54og4UcRXyngJVEsUos,Ma Cuisine by Thomas Savary,shopping,store,"['furniture_store', 'home_goods_store']",,4.5,8.0,"29 Av. Jean Rondeaux, 76100 Rouen, France",49.4346483,1.0767938,u0bc0x,u0bc0,1.9 km,25 mins
ChIJoRrE_9jd4EcROq7kL4ySGwQ,Le Cap'Tain,night_life,bar,['restaurant'],,3.8,221.0,"14 Rue de l'Ancienne Prison, 76000 Rouen, France",49.4438639,1.0890307,u0bc2b,u0bc2,0.8 km,10 mins
ChIJ-ddg_2vd4EcRBT9-Kbvbm3Q,la boulangerie de la republique,shopping,store,['bakery'],,4.1,18.0,"88 Rue de la République, 76000 Rouen, France",49.4414066,1.0981076,u0bc2b,u0bc2,0.4 km,5 mins
ChIJ7bhk6L7f4EcREEesOpXHzIw,P'tite Maison,food,restaurant,,,4.2,25.0,"136 Rue Saint-Sever, 76100 Rouen, France",49.4316996,1.0866969,u0bc0w,u0bc0,1.2 km,16 mins
ChIJzdq4hZPd4EcRZ5v9SH15cCE,Gymnase Tony Parker,sport,gym,['health'],,4.4,66.0,"Les Coquets Sports Center, Rue du Professeur Fleury, 76130 Mont-Saint-Aignan, France",49.4650295,1.075536,u0bc2k,u0bc2,3.5 km,51 mins
ChIJQ2eExULe4EcR1MuRZPYLP60,Lucas Dominique,night_life,bar,,,4.2,13.0,"470 Rue Léon Blum, 76300 Sotteville-lès-Rouen, France",49.4194371,1.0901868,u0bc0u,u0bc0,2.6 km,34 mins
ChIJNcHfDm7e4EcR82NMO3XrWkA,Paroisse Saint sever Saint Clément,cultural,church,['place_of_worship'],,4.1,80.0,"3 Rue d'Elbeuf, 76100 Rouen, France",49.4305035,1.0863269,u0bc0w,u0bc0,1.3 km,17 mins
ChIJZRf-2Xje4EcRXUXy7vldKUw,Les Sentiers de Bordeaux,shopping,store,['liquor_store'],,4.7,6.0,"8 Rue du Général Leclerc, 76000 Rouen, France",49.4392926,1.0965654,u0bc2b,u0bc2,0.2 km,2 mins
ChIJ00ftStff4EcRclNrLta5j1w,Sopa Sushi Wok,food,restaurant,,,5.0,45.0,"134 Rue Saint-Julien, 76100 Rouen, France",49.4264047,1.0752899,u0bc0m,u0bc0,2.2 km,29 mins
ChIJ_zaPN3_e4EcRUCwx7c3i5XQ,Le Petit Bar Cocktails,night_life,bar,,,4.7,213.0,"5 Rue Damiette, 76000 Rouen, France",49.4400855,1.097986,u0bc2b,u0bc2,0.3 km,4 mins
ChIJ1cJi-BPe4EcRe3A-jGv--L8,Lachèvre Angèlique,shopping,store,['bakery'],,4.2,160.0,"2 Rue de Gessard, 76100 Rouen, France",49.4263976,1.0751214,u0bc0m,u0bc0,2.3 km,29 mins
ChIJSzm3mzze4EcRZPJ1vIartbI,Fujiya Sushi I Buffet à volonté,food,restaurant,,,4.4,1112.0,"83 Bd du 11 Novembre, 76140 Le Petit-Quevilly, France",49.4171376,1.0706122,u0bc0k,u0bc0,3.5 km,45 mins
ChIJxVCXV9jd4EcRNqXAQ6akY78,Gill Côté Bistro,food,restaurant,,,4.3,448.0,"14 Pl. du Vieux Marché, 76000 Rouen, France",49.4435386,1.0893208,u0bc2b,u0bc2,0.7 km,8 mins
ChIJC_8gMefd4EcR4Z6WCFPYzk4,LA BOITE À GYM,sport,gym,['health'],,4.9,12.0,"17 Rue Achille Flaubert, 76000 Rouen, France",49.4471323,1.0790605,u0bc29,u0bc2,1.7 km,21 mins
ChIJ7ZRxStbd4EcRnjvESRkqP8A,Flying Tiger Copenhagen Rouen,shopping,store,"['furniture_store', 'home_goods_store']",,4.2,416.0,"101 Rue des Carmes, 76000 Rouen, France",49.4426592,1.0951634,u0bc2b,u0bc2,0.4 km,5 mins
ChIJldOVuHHe4EcRorhHE6K_0KM,Basic-Fit,sport,gym,['health'],,3.2,221.0,"69-75 Rue Saint-Sever, 76100 Rouen, France",49.432644,1.0879801,u0bc0y,u0bc0,1.0 km,13 mins
ChIJ12OHHWne4EcRns3JwpjTzf8,Boulangerie Ronde Des Pains Pâtisserie,shopping,store,['bakery'],,3.6,15.0,"16 Rue de Sotteville, 76100 Sotteville-lès-Rouen, France",49.4245146,1.0883716,u0bc0v,u0bc0,2.0 km,26 mins
ChIJN032_Rje4EcRGoQnvKwRKEM,Place des Chartreux,nature,park,,,3.3,20.0,"76140 Le Petit-Quevilly, France",49.4239061,1.0656529,u0bc0j,u0bc0,3.0 km,39 mins
ChIJ9RfqGE3n4EcR_ZkXMYw1aUM,Le dépôt des docks / troc 3000,shopping,store,"['furniture_store', 'home_goods_store']",,2.3,3.0,"4 rue de l'industrie, En face du Leclerc drive, 76380 Canteleu, France",49.445811,1.046592,u0b9rc,u0b9r,4.3 km,54 mins
ChIJs8EWnX3d4EcRxwQcPpJXRB0,Okinawa,food,restaurant,,,4.0,224.0,"5 Rue de la Pie, 76000 Rouen, France",49.442862,1.087147,u0bc28,u0bc2,0.7 km,9 mins
ChIJrY9ijtDd4EcRTCu2pZefiq4,Au Wagon,food,restaurant,,,4.3,78.0,"3 Rue Maladrerie, 76000 Rouen, France",49.4486063,1.0930129,u0bc2c,u0bc2,1.2 km,17 mins
ChIJe1RO1qbg4EcRTLBKbkCJs1Q,Diprotex,shopping,store,['home_goods_store'],,4.7,25.0,"110 Rue des Frères Delattre, 76140 Le Petit-Quevilly, France",49.4272554,1.0546454,u0b9pv,u0b9p,3.8 km,50 mins
ChIJi0TdCODd4EcRRADi9vDwdw4,Parc des fours à briques,nature,park,,,4.6,8.0,"76420 Bihorel, France",49.461143,1.1232658,u0bc3s,u0bc3,3.5 km,51 mins
ChIJhd0_Dyje4EcR4s_dBtTzctE,Coallia,accommodation,lodging,,,3.9,32.0,"27 Rue Voltaire, 76120 Le Grand-Quevilly, France",49.4114205,1.0578782,u0bc05,u0bc0,4.7 km,1 hour 1 min
ChIJMW2mBhTe4EcRyHX6nW3vILM,Les Colonnades Rouen,food,restaurant,['meal_takeaway'],,4.6,90.0,"189 Rue Saint-Julien, 76100 Rouen, France",49.4260443,1.0749144,u0bc0m,u0bc0,2.3 km,29 mins
ChIJVTL1ftXd4EcRxKnxBnqR7zk,Noodle shop,food,restaurant,,,4.8,327.0,"172 Rue Eau de Robec, 76000 Rouen, France",49.4415453,1.1004601,u0bc30,u0bc3,0.6 km,7 mins
ChIJdce2S3_e4EcR2s-UAIIXvR4,Axel Telecom,shopping,store,['electronics_store'],,4.3,78.0,"64 Rue de la République, 76000 Rouen, France",49.4403196,1.0976041,u0bc2b,u0bc2,0.3 km,3 mins
ChIJmy9bz9jd4EcRutEFQGlZ1E8,Le 6e Sens,food,restaurant,,2.0,4.3,860.0,"2 Rue Thomas Corneille, 76000 Rouen, France",49.443376,1.0867094,u0bc28,u0bc2,0.8 km,9 mins
ChIJmWWaS9Td4EcRsS7k_FbeyWE,Le 3 Pièces Muzik'Club,night_life,bar,,,4.3,381.0,"49 Pl. du Général de Gaulle, 76000 Rouen, France",49.4441801,1.099094,u0bc31,u0bc3,0.7 km,9 mins
ChIJO2QhINnd4EcRzRORmDqCZ3o,Les Doges,food,restaurant,,,4.5,230.0,"25 Rue Cauchoise, 76000 Rouen, France",49.4441026,1.0875875,u0bc29,u0bc2,0.8 km,10 mins
ChIJa1qhB9nd4EcR7cyt-wrfqCc,Association Cultuelle Israélite de Rouen,cultural,synagogue,['place_of_worship'],,4.0,8.0,"55 Rue des Bons Enfants, 76000 Rouen, France",49.4444054,1.0890735,u0bc2c,u0bc2,0.8 km,10 mins
ChIJ7-BRh9Xd4EcR52qBCaWA3Zw,Crunchy Mellow,food,restaurant,"['meal_delivery', 'meal_takeaway']",1.0,4.7,97.0,"237 Rue Eau de Robec, 76000 Rouen, France",49.441425,1.099819,u0bc30,u0bc3,0.6 km,7 mins
ChIJ3SL5G9Ld4EcRfuE77Q-vMbc,Retro Elec Bike,shopping,store,['bicycle_store'],,5.0,5.0,"1 Rue Boucicaut, 76130 Mont-Saint-Aignan, France",49.47089,1.0828496,u0bc2t,u0bc2,4.1 km,58 mins
ChIJ4T1_V1Dd4EcRHkLuS1L2UBE,Golden Gate Dîner & Coffee Shop,food,restaurant,,,3.7,118.0,"2 Bis Av. Pasteur, 76000 Rouen, France",49.4432255,1.0781861,u0bc28,u0bc2,1.5 km,18 mins
ChIJC-TH5Xje4EcRxPSIEvc6no8,Boutique Paraboot Rouen,shopping,store,['shoe_store'],,4.2,18.0,"30 Rue du Général Leclerc, 76000 Rouen, France",49.439356,1.0954982,u0bc2b,u0bc2,0.1 km,1 min
ChIJLZEQ5W3e4EcRXRnvQc_Yt20,Le Rouen Sever,night_life,bar,['restaurant'],1.0,3.8,21.0,"10 Pl. Saint-Sever, 76100 Rouen, France",49.4311711,1.0829062,u0bc0w,u0bc0,1.5 km,20 mins
ChIJmxJpbVfd4EcRuCrv9V108dU,Sushi Daily Bourg La Reine,food,restaurant,['meal_takeaway'],,3.7,3.0,"Rue de la Vatine, Centre commercial Carrefour La Vatine, 76130 Mont-Saint-Aignan, France",49.4701922,1.0945136,u0bc2v,u0bc2,4.3 km,1 hour 2 mins
ChIJ8aU1zdvd4EcRrA5n_aPespw,ICI L'adresse healthy,food,restaurant,,,4.7,23.0,"98 Rue Ganterie, 76000 Rouen, France",49.4440011,1.0924276,u0bc2c,u0bc2,0.7 km,9 mins
ChIJe-bX7yvh4EcRNvbUiMN2dtY,Restaurant -Brasserie - Hotel La Corne d'Or,night_life,bar,['restaurant'],,4.2,112.0,"9 Rue Jacquard, 76140 Le Petit-Quevilly, France",49.4311167,1.0502751,u0b9py,u0b9p,4.0 km,52 mins
ChIJPYMKKdPd4EcREBv0A7ybG_Y,La Bastide Jouvenet - Terrasse et Parking,accommodation,lodging,,,1.0,1.0,"11 Rue de Bihorel, 76000 Rouen, France",49.4488646,1.1028807,u0bc31,u0bc3,1.4 km,20 mins
ChIJQwRoisfd4EcRToDDP6Re_tI,LA BELLE SIMONE,shopping,store,['jewelry_store'],,3.8,40.0,"30 Rue Ganterie, 76000 Rouen, France",49.4433517,1.0946565,u0bc2b,u0bc2,0.5 km,6 mins
ChIJ-U1fT3_e4EcRwWhKyMt6I4o,Astree,shopping,store,"['furniture_store', 'home_goods_store']",,4.8,6.0,"23 Rue Damiette, 76000 Rouen, France",49.4404971,1.0982289,u0bc2b,u0bc2,0.4 km,4 mins
ChIJ3fYFHnne4EcRXWZw2wNpGqk,Hôtel Vieille Tour Centre Rouen,accommodation,lodging,,,3.7,42.0,"42 Pl. de la Haute Vieille Tour, 76000 Rouen, France",49.438871,1.095562,u0bc2b,u0bc2,0.2 km,2 mins
ChIJd6LNWvzd4EcRdDhcBtfnhJA,Grain de Malice,shopping,store,['clothing_store'],,4.1,118.0,"1 Bd Ferdinand de Lesseps, 76000 Rouen, France",49.4466718,1.0655988,u0bc21,u0bc2,2.6 km,33 mins
ChIJHTqAwHXe4EcRm0zTJy45tWU,Electro-Scoot,shopping,store,['bicycle_store'],,4.8,69.0,"56 Quai du Havre, 76000 Rouen, France",49.4403192,1.0845817,u0bc28,u0bc2,0.9 km,11 mins
ChIJm4Ervjze4EcRW1i8AmY2jOU,Cocktail Scandinave Rouen,shopping,store,"['furniture_store', 'home_goods_store']",,4.3,1395.0,"79 Bd du 11 Novembre, 76140 Le Petit-Quevilly, France",49.4177738,1.0704992,u0bc0k,u0bc0,3.3 km,43 mins
ChIJHeKBhxHe4EcRkcXW0_63RFA,DARTY Rouen Rive Gauche,shopping,store,"['electronics_store', 'home_goods_store']",,3.7,1153.0,"47 Av. de Caen, 76100 Rouen, France",49.4286341,1.074314,u0bc0q,u0bc0,2.2 km,29 mins
ChIJ_Sdplnje4EcRUXobPwqmKDo,Demeure et Jardin,shopping,store,"['home_goods_store', 'furniture_store']",,4.3,36.0,"50 Rue Saint-Romain, 76000 Rouen, France",49.4405324,1.0959223,u0bc2b,u0bc2,0.3 km,4 mins
ChIJmQlK9Njd4EcR3kzKooKUbQg,Comptoir des Halles,food,restaurant,,,4.6,137.0,"Pl. du Vieux Marché, 76000 Rouen, France",49.4431457,1.0888092,u0bc2b,u0bc2,0.6 km,8 mins
ChIJ_X42I9vd4EcRowzfJ0rR-nY,Rouen - francia,cultural,museum,['tourist_attraction'],,4.5,12.0,"76000 Rouen, France",49.443232,1.099971,u0bc30,u0bc3,0.7 km,9 mins
ChIJ1aLjjjDe4EcRb-fycrFhgeI,Restaurant Tokyo,food,restaurant,,,3.9,491.0,"85 Av. des Canadiens, 76300 Sotteville-lès-Rouen, France",49.41036,1.07166,u0bc06,u0bc0,3.8 km,50 mins
ChIJ7ebiEWze4EcRVaeDrL4viNk,Chambres d'Hôtes La Maison,accommodation,lodging,,,4.9,17.0,"82 Bd de l'Europe, 76100 Rouen, France",49.4270993,1.0845595,u0bc0t,u0bc0,1.8 km,23 mins
ChIJkex1Xtbd4EcRUqQpBSAfhkM,Berenice,shopping,store,['clothing_store'],,3.0,2.0,"73 Rue des Carmes, 76000 Rouen, France",49.4421935,1.0948186,u0bc2b,u0bc2,0.3 km,4 mins
ChIJPUt6g-Lf4EcRKx0S96tniXs,Verba Flores,shopping,store,['jewelry_store'],,5.0,1.0,"56 Rue Paul Ansoult, 76160 Darnétal, France",49.439229,1.136973,u0bc3b,u0bc3,3.4 km,44 mins
ChIJV4aWjdPd4EcR-IpOVDFuWuk,Musée des Antiquités - Réunion des Musées Métropolitains (RMM),cultural,museum,['tourist_attraction'],,4.5,193.0,"198 Rue Beauvoisine, 76000 Rouen, France",49.447042,1.099255,u0bc31,u0bc3,1.0 km,14 mins
ChIJQSxNFtzf4EcRNvCW1Qi01DI,Sunset sushi Rouen gauche,food,restaurant,,,4.4,78.0,"129 Rue Saint-Sever, 76100 Rouen, France",49.4314039,1.0870221,u0bc0w,u0bc0,1.2 km,16 mins
ChIJA-ytoQrh4EcRM8Bq-EX7kyo,Point Design,shopping,store,"['furniture_store', 'home_goods_store']",,5.0,1.0,"ZI des Patis, 6 Rue de l'Ancienne Mare, 76140 Le Petit-Quevilly, France",49.4292517,1.0435081,u0b9pw,u0b9p,4.6 km,1 hour 0 mins
ChIJ39ZpcDre4EcREv5ll0ICYMI,BRASSERIE LES BRUYERES,night_life,bar,"['restaurant', 'liquor_store', 'store']",,3.7,150.0,"46 Av. des Canadiens, 76140 Le Petit-Quevilly, France",49.4115678,1.0718818,u0bc07,u0bc0,3.7 km,48 mins
ChIJEZPnWX7e4EcRpuVcbvdjX_c,Restaurant Le Delhi,food,restaurant,,2.0,4.1,172.0,"15 Pl. Saint-Marc, 76000 Rouen, France",49.4381983,1.1001828,u0bc1p,u0bc1,0.5 km,6 mins
ChIJ33Nyx3Df4EcRjSvlrpLfZ50,Le Boxon,night_life,bar,,,4.5,8.0,"42 Rue de la République, 76000 Rouen, France",49.4393052,1.0971839,u0bc2b,u0bc2,0.2 km,2 mins
ChIJrX9u7nve4EcRk4e8SHZyAF4,Île Lacroix,cultural,tourist_attraction,,,3.9,18.0,"22-28 Rue George Sand, 76100 Rouen, France",49.4354305,1.0963641,u0bc0z,u0bc0,0.6 km,8 mins
ChIJsUjLS2He4EcRAgAdD7AeZBk,Bibliothèque Simone-de-Beauvoir (Rn'Bi),shopping,library,,,4.5,29.0,"Pôle culturel Grammont, Rue Henri II Plantagenêt, 76100 Rouen, France",49.4267629,1.0972602,u0bc0v,u0bc0,2.0 km,26 mins
ChIJtecQc3De4EcRkCuEr8lQ6TA,JP.Lecomte,shopping,store,"['furniture_store', 'home_goods_store']",,4.7,9.0,"76 Rue Président Kennedy, 76140 Le Petit-Quevilly, France",49.4321151,1.0571572,u0bc0n,u0bc0,3.8 km,47 mins
ChIJGcU1Ednd4EcRvzD8Oh-0sUI,L'Espace Privé Rouen,accommodation,lodging,,,5.0,42.0,"Rue des Bons Enfants, 76000 Rouen, France",49.4448971,1.0881083,u0bc2c,u0bc2,0.9 km,11 mins
ChIJF5qNcdjd4EcRJSMf6XPMw3k,C&A,shopping,store,['clothing_store'],,3.8,582.0,"Rue Gros Horloge, 143 Centre ville, 76100 Rouen, France",49.4419593,1.0897874,u0bc2b,u0bc2,0.5 km,6 mins
ChIJawdPStfd4EcR5xW1i2PB5WM,L'Informatique,shopping,store,['electronics_store'],,4.0,27.0,"96 Rue Jeanne d'Arc, 76000 Rouen, France",49.4460134,1.093138,u0bc2c,u0bc2,0.9 km,12 mins
ChIJOWnrm5Pd4EcRWWMGiMx7_eE,Le Bellagio,food,restaurant,,,4.7,13.0,"28 Rue des Bons Enfants, 76000 Rouen, France",49.444303,1.090571,u0bc2c,u0bc2,0.8 km,10 mins
ChIJOU2a0XHe4EcREfbEymWOAow,La Maison du Placard,shopping,store,"['furniture_store', 'home_goods_store']",,5.0,5.0,"27A Rue Jean Lecanuet, 76000 Rouen, France",49.4440664,1.0944046,u0bc2c,u0bc2,0.6 km,8 mins
ChIJWalv60zn4EcRafvQZgAxOfY,CNI Colloïdes Naturels International,food,restaurant,,,4.0,1.0,"129 Chem. de Croisset, 76000 Rouen, France",49.4444938,1.0447618,u0b9rc,u0b9r,4.5 km,57 mins
ChIJVxECQzre4EcRXTfeSCd8uBs,PAUL Petit-Quevilly,food,cafe,"['bakery', 'restaurant', 'store']",,3.6,255.0,"126 Bd du 11 Novembre, 76140 Le Petit-Quevilly, France",49.41271,1.071902,u0bc07,u0bc0,3.6 km,47 mins
ChIJp8c9QbDd4EcRt9twJzaI1l8,Boulangerie PAUL,shopping,store,['bakery'],,3.6,204.0,"Centre Commercial, Rte d'Houppeville, 76130 Mont-Saint-Aignan, France",49.470351,1.094953,u0bc2v,u0bc2,4.3 km,1 hour 2 mins
ChIJNaQAoVHb4EcR0DcC7etYqu4,Restaurant La Bertelière,food,restaurant,,,3.6,45.0,"1641 Av. du Mesnil Gremichon, 76160 Rouen, France",49.4673252,1.1510723,u0bc6j,u0bc6,5.8 km,1 hour 19 mins
ChIJSxFHCXbe4EcRWh0PDSfPD_o,La P'Tite Cocotte,food,restaurant,,,4.3,81.0,"25 Rue Saint-Eloi, 76000 Rouen, France",49.4405765,1.0864144,u0bc28,u0bc2,0.7 km,9 mins
ChIJ21-5ng7f4EcRd8dsPGY1n0g,débarras Jimmy David,cultural,art_gallery,,,5.0,6.0,"38 Rue aux Ours, 76000 Rouen, France",49.4407469,1.0914264,u0bc2b,u0bc2,0.3 km,4 mins
ChIJ4TpUNNjd4EcRhqkixYDTx10,Elles,shopping,store,['clothing_store'],,3.8,5.0,"19 Rue Cauchoise, 76000 Rouen, France",49.443961,1.087672,u0bc2b,u0bc2,0.8 km,10 mins
ChIJl8TU1Tjc4EcRrar_YRrtToc,Gymnase Pierre de Coubertin,sport,gym,['health'],,3.7,51.0,"76420 Bihorel, France",49.4591438,1.120101,u0bc37,u0bc3,3.2 km,47 mins
ChIJO8z1qqDd4EcRDM5Tb_2OwKg,Raclette to GO,food,restaurant,['meal_takeaway'],,4.6,28.0,"3 Rue du Vieux Palais, 76000 Rouen, France",49.4415386,1.0856288,u0bc28,u0bc2,0.8 km,10 mins
ChIJZzLnHvvf4EcRHrGk0zuk0bw,LinkAudio,shopping,store,"['electronics_store', 'home_goods_store']",,4.8,19.0,"26 Rue Camille Saint-Saëns, 76000 Rouen, France",49.4404172,1.0909037,u0bc2b,u0bc2,0.4 km,4 mins
ChIJdcbN8ync4EcRC437JUZrp8c,Dinapoli,food,restaurant,['meal_takeaway'],,5.0,1.0,"78 Rue Saint-Hilaire, 76000 Rouen, France",49.4423019,1.1091452,u0bc30,u0bc3,1.3 km,17 mins
ChIJ7dH2gNXd4EcRh6aEE-Wy80U,Coquelicot Foto (CCFOTO),cultural,art_gallery,,,5.0,2.0,"180 Rue Eau de Robec, 76000 Rouen, France",49.44155,1.1000906,u0bc30,u0bc3,0.6 km,7 mins
ChIJx__XP4vf4EcRn4_FI37-V6U,LE 1006,food,restaurant,,,4.0,3.0,"46 Bd du 11 Novembre, 76140 Le Petit-Quevilly, France",49.4198121,1.0686246,u0bc0k,u0bc0,3.2 km,41 mins
ChIJoSkCAAXe4EcR2PwcmYcHLLw,Poullain,shopping,store,,,3.9,1488.0,"70 Rue de la Motte, 76140 Le Petit-Quevilly, France",49.4335381,1.0661651,u0bc0r,u0bc0,2.7 km,35 mins
ChIJExrDwETe4EcRqsGbcKCOy9I,Shaktipat,shopping,store,['jewelry_store'],,5.0,1.0,"Pl. de l'Hôtel de ville, 76300 Sotteville-lès-Rouen, France",49.4145918,1.0903088,u0bc0g,u0bc0,3.3 km,42 mins
ChIJJUALnmrc4EcR8YfJKHpQhrE,Magasin DistriCenter Bihorel,shopping,store,"['clothing_store', 'shoe_store']",,3.7,238.0,"3 Allée Jean Fréret, ZAC de la Prévotiere, 76420 Bihorel, France",49.4628748,1.1278074,u0bc3s,u0bc3,3.9 km,56 mins
ChIJq7mZ-dXd4EcRz3XF3FLaIUA,TATTOO from the Floating World,shopping,store,,,4.7,30.0,"61 Rue de la République, 76000 Rouen, France",49.4417353,1.0980301,u0bc2b,u0bc2,0.4 km,5 mins
ChIJX_2rI-Ld4EcRYAqKkpl1hek,Royal Donuts,shopping,store,['bakery'],,3.9,174.0,"110 Bd des Belges, 76000 Rouen, France",49.445291,1.0863333,u0bc29,u0bc2,1.0 km,13 mins
ChIJjxHaD-Dd4EcRt7O24HcyHP0,La Renaissance Bar Tabac Brasserie Fdj,night_life,bar,,,5.0,1.0,"36 Quai Gaston Boulet, 76000 Rouen, France",49.4423234,1.080025,u0bc28,u0bc2,1.3 km,17 mins
ChIJ9wQvnqre4EcRFxJTWPngYsI,Pizzeria Le Pacha,food,restaurant,"['meal_delivery', 'meal_takeaway']",,4.4,139.0,"21 Rue Pierre Lefebvre, 76160 Darnétal, France",49.4404252,1.146696,u0bc60,u0bc6,4.2 km,54 mins
ChIJ_3mzO9bd4EcRUM7kqLcZLrI,Bleu-Lilas,shopping,store,['jewelry_store'],,4.2,5.0,"44 Pl. des Carmes, 76000 Rouen, France",49.4423929,1.095565,u0bc2b,u0bc2,0.4 km,5 mins
ChIJrd4kTdbd4EcRaEGx4r_sxw0,Okxo,shopping,store,"['home_goods_store', 'furniture_store']",,3.8,38.0,"63 Rue Ganterie, 76000 Rouen, France",49.4435407,1.0932202,u0bc2b,u0bc2,0.6 km,7 mins
ChIJBR7A9n7e4EcR3QiYylMu9OI,restaurant le nawaab,food,restaurant,,,4.5,64.0,"7 Rue des Augustins, 76000 Rouen, France",49.4379417,1.099866,u0bc1p,u0bc1,0.5 km,6 mins
ChIJSXFJ-tjd4EcR0PPBoIcKFi0,le P'tit Zinc,food,restaurant,,3.0,4.3,862.0,"20 Pl. du Vieux Marché, 76000 Rouen, France",49.4436259,1.0886927,u0bc2b,u0bc2,0.7 km,9 mins
